listing_id,room_type,accomodates,min_date,max_date,timedelta (days),timedelta > 3 months,timedelta = 0,št. reviewev v zadnjih 12 mesecih,"število mesecev, v katerem so prejeli review",latitude,longitude,reviews,overall_satisfaction,price
24429163,Entire home/apt,2,2018-05-06,2018-08-30,116,TRUE,FALSE,9,4,46.044634,14.503513,5,5,71
24459559,Entire home/apt,5,,,0,FALSE,TRUE,0,0,46.065186,14.515354,1,\N,72
24467181,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.059239,14.520047,7,5,61
24474606,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.064628,14.524494,17,4.5,42
24502296,Entire home/apt,4,2018-04-30,2018-08-10,102,TRUE,FALSE,5,3,46.043498,14.509348,1,\N,72
24510369,Entire home/apt,2,2018-05-08,2018-12-09,215,TRUE,FALSE,51,8,46.053986,14.517421,14,4.5,61
24534653,Entire home/apt,6,2018-06-17,2018-12-03,169,TRUE,FALSE,7,4,46.048609,14.505433,1,\N,151
24570666,Entire home/apt,2,2018-07-01,2018-10-13,104,TRUE,FALSE,5,4,46.045071,14.504352,1,\N,60
24573088,Entire home/apt,4,2018-04-29,2018-08-26,119,TRUE,FALSE,8,3,46.056303,14.515777,5,5,103
24585121,Private room,2,2018-05-04,2018-10-06,155,TRUE,FALSE,36,6,46.061576,14.517831,15,5,33
24586824,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.001206,14.478183,0,\N,97
24588227,Entire home/apt,5,2018-05-05,2018-05-05,0,FALSE,TRUE,1,1,46.049727,14.499265,1,\N,136
24588235,Entire home/apt,5,2018-05-21,2018-10-21,153,TRUE,FALSE,2,2,46.047899,14.499212,1,\N,147
24588968,Entire home/apt,4,2018-10-16,2018-10-16,0,FALSE,TRUE,1,1,46.049244,14.499448,0,\N,152
24622333,Entire home/apt,4,2018-05-06,2018-12-11,219,TRUE,FALSE,28,8,46.08831,14.507695,9,5,47
24622687,Entire home/apt,5,,,0,FALSE,TRUE,0,0,46.087119,14.513829,9,4.5,46
24629088,Private room,1,2018-08-02,2018-09-17,46,FALSE,FALSE,6,2,46.081643,14.511386,0,\N,20
24642347,Entire home/apt,4,2018-04-29,2018-11-04,189,TRUE,FALSE,9,6,46.042308,14.504224,2,\N,108
24642501,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.056127,14.50601,0,\N,206
24648864,Entire home/apt,6,2018-04-30,2018-08-22,114,TRUE,FALSE,6,4,46.045589,14.517367,4,5,123
24648964,Private room,3,2018-04-30,2018-12-09,223,TRUE,FALSE,58,9,46.054461,14.510455,20,5,33
24653371,Entire home/apt,2,2018-05-06,2018-10-05,152,TRUE,FALSE,21,6,46.062221,14.505542,6,5,61
24672812,Entire home/apt,2,2018-04-30,2018-11-22,206,TRUE,FALSE,19,8,46.043003,14.496034,6,5,61
24685194,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.068163,14.48676,3,5,50
24685231,Entire home/apt,6,,,0,FALSE,TRUE,0,0,46.08188,14.534197,1,\N,194
24685659,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.048597,14.502702,0,\N,121
24686386,Entire home/apt,4,2018-05-20,2018-05-20,0,FALSE,TRUE,1,1,46.047971,14.502412,1,\N,109
24696185,Entire home/apt,7,2018-05-13,2018-09-09,119,TRUE,FALSE,5,4,46.129762,14.572074,2,\N,141
24698187,Entire home/apt,10,2018-05-05,2018-11-22,201,TRUE,FALSE,24,6,46.04643,14.492328,11,5,115
24750401,Private room,1,2018-05-11,2018-11-04,177,TRUE,FALSE,17,6,46.049469,14.51315,6,5,36
24762617,Private room,2,,,0,FALSE,TRUE,0,0,46.058374,14.507503,0,\N,115
24764929,Private room,2,,,0,FALSE,TRUE,0,0,46.054871,14.54278,2,\N,30
24787526,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.056279,14.507688,0,\N,115
24787756,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.057233,14.509239,0,\N,117
24788667,Entire home/apt,3,2018-07-11,2018-07-30,19,FALSE,FALSE,3,1,46.057066,14.523601,0,\N,72
24794170,Entire home/apt,2,2018-05-16,2018-11-07,175,TRUE,FALSE,22,7,46.063595,14.504519,7,5,78
24797917,Entire home/apt,4,2018-06-20,2018-10-19,121,TRUE,FALSE,6,4,46.063296,14.504168,1,\N,158
24801327,Private room,2,2018-05-13,2018-12-02,203,TRUE,FALSE,66,8,46.041296,14.510242,22,5,33
24807787,Entire home/apt,2,2018-06-17,2018-09-26,101,TRUE,FALSE,41,4,46.064192,14.507067,5,4,46
24819835,Entire home/apt,6,2018-05-26,2018-11-04,162,TRUE,FALSE,17,7,46.050034,14.506891,3,5,206
24822828,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.075417,14.48848,0,\N,121
24842059,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.048069,14.499061,0,\N,123
24858486,Entire home/apt,4,2018-08-30,2018-08-30,0,FALSE,TRUE,1,1,46.080107,14.45558,0,\N,448
24861667,Entire home/apt,3,2018-07-14,2018-08-14,31,FALSE,FALSE,3,2,46.048716,14.512899,0,\N,77
24863925,Entire home/apt,4,2018-06-07,2018-11-23,169,TRUE,FALSE,23,6,46.053349,14.510969,4,5,145
24864679,Private room,4,2018-11-04,2018-11-04,0,FALSE,TRUE,1,1,46.051916,14.485476,0,\N,121
24867091,Entire home/apt,4,2018-05-10,2018-12-09,213,TRUE,FALSE,47,8,46.056641,14.515486,10,5,62
24872019,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.049955,14.500871,0,\N,158
24888093,Private room,2,,,0,FALSE,TRUE,0,0,46.051237,14.485688,0,\N,61
24890679,Entire home/apt,8,2018-06-14,2018-08-29,76,FALSE,FALSE,11,3,46.057711,14.521993,4,4.5,109
24905203,Entire home/apt,7,2018-05-10,2018-10-24,167,TRUE,FALSE,40,6,46.055028,14.505394,14,4.5,112
24907608,Private room,2,2018-05-21,2018-05-21,0,FALSE,TRUE,1,1,46.071902,14.47502,1,\N,36
24908442,Entire home/apt,2,2018-05-23,2018-12-09,200,TRUE,FALSE,53,8,46.05323,14.502573,19,5,60
24909000,Private room,2,,,0,FALSE,TRUE,0,0,46.050028,14.484603,0,\N,61
24909150,Private room,3,,,0,FALSE,TRUE,0,0,46.050179,14.484485,0,\N,61
24912503,Private room,2,,,0,FALSE,TRUE,0,0,46.05172,14.485372,0,\N,61
24912660,Private room,4,,,0,FALSE,TRUE,0,0,46.050185,14.484366,0,\N,61
24912821,Private room,2,,,0,FALSE,TRUE,0,0,46.051307,14.484671,0,\N,61
24913393,Private room,2,2018-05-16,2018-05-16,0,FALSE,TRUE,1,1,46.051484,14.484433,1,\N,61
24916532,Entire home/apt,6,2018-06-25,2018-12-02,160,TRUE,FALSE,17,7,46.126794,14.598785,2,\N,55
24924292,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.11412,14.466278,11,5,39
24930795,Private room,4,,,0,FALSE,TRUE,0,0,46.051864,14.484153,0,\N,61
24930917,Private room,4,,,0,FALSE,TRUE,0,0,46.051391,14.48455,0,\N,61
24942112,Private room,2,2018-05-14,2018-11-25,195,TRUE,FALSE,69,7,46.047045,14.505086,19,5,64
24950214,Entire home/apt,8,2018-07-29,2018-10-29,92,FALSE,FALSE,13,4,46.043416,14.50612,0,\N,115
24953803,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.046287,14.507145,6,4,48
24954039,Private room,2,2018-07-08,2018-11-29,144,TRUE,FALSE,23,5,46.066435,14.507896,0,\N,34
24965465,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.057434,14.522748,0,\N,83
24975448,Entire home/apt,6,2018-07-08,2018-08-08,31,FALSE,FALSE,2,2,46.024772,14.539696,0,\N,121
24978658,Entire home/apt,4,2018-06-02,2018-06-02,0,FALSE,TRUE,1,1,46.037061,14.471629,1,\N,60
24991818,Entire home/apt,5,2018-05-12,2018-12-09,211,TRUE,FALSE,34,8,46.055752,14.502173,11,5,80
24996220,Private room,2,2018-07-27,2018-07-27,0,FALSE,TRUE,1,1,46.026317,14.541652,0,\N,48
24997715,Private room,2,2018-07-15,2018-08-07,23,FALSE,FALSE,2,2,46.026355,14.539995,0,\N,36
25002228,Entire home/apt,6,2018-08-08,2018-10-24,77,FALSE,FALSE,2,2,46.07412,14.508114,0,\N,78
25003624,Entire home/apt,2,2018-06-01,2018-10-07,128,TRUE,FALSE,3,3,46.044864,14.501992,1,\N,72
25039514,Private room,2,,,0,FALSE,TRUE,0,0,46.025796,14.539915,0,\N,48
25050041,Private room,2,,,0,FALSE,TRUE,0,0,46.052632,14.534956,0,\N,28
25063453,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.046699,14.500723,0,\N,91
25092485,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.042184,14.509521,1,\N,72
25094812,Entire home/apt,4,2018-07-23,2018-10-28,97,TRUE,FALSE,8,4,46.050171,14.502622,0,\N,158
25113953,Entire home/apt,3,,,0,FALSE,TRUE,0,0,46.053629,14.506044,0,\N,57
25131701,Entire home/apt,2,2018-05-24,2018-09-19,118,TRUE,FALSE,4,3,46.053598,14.502876,3,4.5,64
25133858,Entire home/apt,2,2018-06-11,2018-09-11,92,FALSE,FALSE,29,4,46.048855,14.479441,7,5,61
25134565,Entire home/apt,3,,,0,FALSE,TRUE,0,0,46.045672,14.501571,6,5,42
25136350,Entire home/apt,3,2018-05-28,2018-11-04,160,TRUE,FALSE,15,7,46.051653,14.510588,6,5,72
25144519,Entire home/apt,4,2018-07-18,2018-11-04,109,TRUE,FALSE,4,3,46.050401,14.502967,0,\N,158
25145087,Entire home/apt,5,2018-06-02,2018-08-29,88,FALSE,FALSE,9,3,46.059106,14.505538,1,\N,96
25154182,Entire home/apt,6,,,0,FALSE,TRUE,0,0,46.037448,14.56806,3,5,72
25158990,Entire home/apt,4,2018-05-26,2018-09-30,127,TRUE,FALSE,43,5,46.065125,14.500177,12,5,61
25171365,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.042179,14.503238,4,5,78
25185073,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.074111,14.480168,1,\N,48
25221943,Entire home/apt,10,2018-06-30,2018-12-09,162,TRUE,FALSE,17,7,46.043327,14.47643,2,\N,99
25222562,Entire home/apt,2,2018-07-25,2018-10-28,95,TRUE,FALSE,9,4,46.046792,14.523447,0,\N,78
25227833,Private room,1,,,0,FALSE,TRUE,0,0,46.024903,14.541575,0,\N,23
25229083,Entire home/apt,4,2018-06-17,2018-11-10,146,TRUE,FALSE,19,6,46.039627,14.489821,3,5,63
25233637,Entire home/apt,6,2018-07-19,2018-12-01,135,TRUE,FALSE,6,3,46.054361,14.508256,0,\N,161
25241641,Entire home/apt,6,2018-06-16,2018-11-18,155,TRUE,FALSE,14,5,46.045509,14.50911,2,\N,121
25247211,Entire home/apt,2,2018-06-07,2018-09-13,98,TRUE,FALSE,6,4,46.107995,14.46199,3,4.5,50
25256869,Entire home/apt,6,,,0,FALSE,TRUE,0,0,46.052608,14.508639,0,\N,161
25282659,Entire home/apt,8,2018-08-24,2018-09-11,18,FALSE,FALSE,2,2,46.04669,14.503695,0,\N,301
25287166,Entire home/apt,6,,,0,FALSE,TRUE,0,0,46.052795,14.511127,0,\N,290
25301298,Entire home/apt,4,2018-06-23,2018-12-02,162,TRUE,FALSE,27,7,46.047501,14.501069,3,5,83
25304229,Private room,1,2018-09-15,2018-10-05,20,FALSE,FALSE,3,2,46.084078,14.470613,0,\N,24
25307298,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.086644,14.478047,0,\N,78
25308577,Entire home/apt,2,2018-06-20,2018-12-06,169,TRUE,FALSE,19,7,46.042169,14.504822,2,\N,77
25335977,Private room,2,2018-07-16,2018-08-18,33,FALSE,FALSE,6,2,46.047596,14.503292,0,\N,84
25343765,Private room,2,2018-06-12,2018-08-22,71,FALSE,FALSE,6,3,46.055775,14.522217,2,\N,30
25343882,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.038094,14.568193,5,5,69
25358019,Private room,2,2018-08-10,2018-08-10,0,FALSE,TRUE,1,1,46.056402,14.520905,0,\N,26
25358432,Private room,2,2018-06-15,2018-11-21,159,TRUE,FALSE,9,5,46.055256,14.520509,2,\N,28
25359606,Entire home/apt,3,,,0,FALSE,TRUE,0,0,46.052012,14.528821,6,4,42
25365855,Private room,2,2018-05-27,2018-11-18,175,TRUE,FALSE,38,7,46.042537,14.471922,11,5,48
25370093,Entire home/apt,2,2018-06-28,2018-12-02,157,TRUE,FALSE,19,6,46.047421,14.501044,2,\N,71
25370165,Entire home/apt,2,2018-06-18,2018-12-02,167,TRUE,FALSE,33,7,46.047424,14.50104,3,5,83
25372568,Entire home/apt,5,,,0,FALSE,TRUE,0,0,46.074727,14.513488,0,\N,158
25382533,Entire home/apt,5,,,0,FALSE,TRUE,0,0,46.045007,14.50533,0,\N,175
25393696,Entire home/apt,6,2018-07-22,2018-11-12,113,TRUE,FALSE,4,3,46.048245,14.501654,0,\N,168
25412101,Entire home/apt,8,2018-07-19,2018-10-28,101,TRUE,FALSE,7,3,46.092226,14.513637,0,\N,72
25423310,Private room,10,2018-08-06,2018-08-18,12,FALSE,FALSE,4,1,46.076476,14.509939,0,\N,35
25446993,Entire home/apt,5,2018-07-09,2018-11-21,135,TRUE,FALSE,3,3,46.107861,14.525483,0,\N,74
25461133,Entire home/apt,3,2018-07-12,2018-08-31,50,FALSE,FALSE,12,2,46.050053,14.515273,0,\N,64
25467973,Entire home/apt,6,2018-08-05,2018-08-31,26,FALSE,FALSE,2,1,46.054318,14.50697,0,\N,139
25472019,Entire home/apt,4,2018-06-19,2018-10-28,131,TRUE,FALSE,38,5,46.055067,14.52064,4,5,78
25472410,Entire home/apt,7,,,0,FALSE,TRUE,0,0,46.071761,14.508676,2,\N,145
25474257,Entire home/apt,2,2018-06-26,2018-08-23,58,FALSE,FALSE,12,3,46.044445,14.503853,1,\N,71
25477935,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.064896,14.516479,1,\N,50
25499288,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.08932,14.614071,0,\N,50
25506126,Entire home/apt,2,2018-08-15,2018-09-16,32,FALSE,FALSE,3,2,46.065537,14.493017,0,\N,96
25506771,Entire home/apt,10,,,0,FALSE,TRUE,0,0,46.045529,14.476457,0,\N,194
25507215,Entire home/apt,4,2018-08-09,2018-08-09,0,FALSE,TRUE,1,1,46.056086,14.511543,0,\N,97
25511227,Private room,2,2018-06-02,2018-11-04,155,TRUE,FALSE,30,6,46.076077,14.555136,5,5,37
25539343,Entire home/apt,6,,,0,FALSE,TRUE,0,0,46.049646,14.453571,0,\N,169
25542032,Entire home/apt,6,,,0,FALSE,TRUE,0,0,46.030397,14.458621,0,\N,242
25545553,Entire home/apt,2,2018-06-07,2018-08-31,85,FALSE,FALSE,16,3,46.055533,14.512855,3,5,47
25567624,Entire home/apt,3,2018-06-13,2018-11-30,170,TRUE,FALSE,40,6,46.046536,14.522077,5,4,75
25572294,Entire home/apt,2,2018-06-10,2018-08-13,64,FALSE,FALSE,3,2,46.053767,14.516203,2,\N,69
25602242,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.050844,14.51552,0,\N,36
25651993,Entire home/apt,4,2018-10-22,2018-10-22,0,FALSE,TRUE,1,1,46.049558,14.509112,0,\N,97
25697043,Entire home/apt,3,2018-07-17,2018-07-17,0,FALSE,TRUE,1,1,46.076061,14.506447,0,\N,55
25713499,Entire home/apt,4,2018-07-06,2018-10-03,89,FALSE,FALSE,9,3,46.036385,14.513568,1,\N,97
25730688,Entire home/apt,4,2018-06-08,2018-12-02,177,TRUE,FALSE,36,7,46.049804,14.514182,7,5,67
25730795,Entire home/apt,4,2018-06-24,2018-11-04,133,TRUE,FALSE,7,4,46.049006,14.52423,2,\N,67
25748352,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.037473,14.472859,0,\N,48
25756931,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.054401,14.501416,3,5,55
25760067,Entire home/apt,3,2018-06-09,2018-12-09,183,TRUE,FALSE,33,7,46.04633,14.502155,5,5,61
25787457,Entire home/apt,4,2018-06-28,2018-09-15,79,FALSE,FALSE,14,4,46.044603,14.504947,2,\N,47
25792830,Entire home/apt,4,2018-06-12,2018-11-25,166,TRUE,FALSE,10,6,46.051847,14.508442,1,\N,57
25808470,Private room,2,2018-07-01,2018-11-12,134,TRUE,FALSE,37,5,46.044651,14.473566,3,5,42
25821619,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.057089,14.517356,0,\N,91
25827369,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.048287,14.500836,0,\N,109
25827688,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.047268,14.500877,0,\N,109
25828075,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.047441,14.502574,0,\N,103
25831518,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.045127,14.517399,0,\N,62
25847059,Private room,2,,,0,FALSE,TRUE,0,0,46.027208,14.530632,3,5,36
25847332,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.072232,14.540297,0,\N,84
25848477,Private room,2,,,0,FALSE,TRUE,0,0,46.041121,14.503353,0,\N,60
25849755,Private room,2,2018-07-11,2018-09-30,81,FALSE,FALSE,12,3,46.042403,14.503788,0,\N,55
25855536,Shared room,2,,,0,FALSE,TRUE,0,0,46.048248,14.509337,0,\N,831
25868778,Entire home/apt,4,2018-06-30,2018-09-22,84,FALSE,FALSE,12,4,46.076601,14.507077,2,\N,84
25879578,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.112441,14.530501,1,\N,55
25881939,Entire home/apt,3,2018-07-07,2018-12-12,158,TRUE,FALSE,30,6,46.055077,14.501844,1,\N,36
25896528,Entire home/apt,3,2018-07-01,2018-11-03,125,TRUE,FALSE,21,5,46.029088,14.462409,1,\N,50
25898096,Entire home/apt,7,2018-07-23,2018-08-22,30,FALSE,FALSE,5,2,46.041009,14.502625,0,\N,119
25899492,Entire home/apt,4,2018-07-07,2018-09-30,85,FALSE,FALSE,2,2,46.04698,14.52363,0,\N,78
25910716,Private room,4,2018-06-23,2018-08-02,40,FALSE,FALSE,4,3,46.037398,14.473271,1,\N,67
25912566,Entire home/apt,2,2018-06-16,2018-12-10,177,TRUE,FALSE,34,7,46.049734,14.506868,3,4.5,48
25912651,Private room,2,2018-06-21,2018-10-13,114,TRUE,FALSE,28,5,46.127945,14.474481,5,5,30
25920773,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.042867,14.510375,5,4.5,61
25927616,Private room,2,2018-06-24,2018-09-24,92,FALSE,FALSE,31,4,46.070413,14.509315,4,5,42
25942728,Private room,1,,,0,FALSE,TRUE,0,0,46.079565,14.507676,1,\N,20
25943312,Private room,2,2018-07-03,2018-10-19,108,TRUE,FALSE,6,3,46.085753,14.513939,1,\N,48
25953813,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.048956,14.507258,0,\N,155
25953829,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.046806,14.508091,0,\N,136
25953839,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.048144,14.506081,0,\N,126
25953860,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.048535,14.506203,0,\N,136
25953895,Entire home/apt,5,,,0,FALSE,TRUE,0,0,46.046714,14.506411,1,\N,174
25954198,Shared room,4,2018-07-06,2018-08-17,42,FALSE,FALSE,6,2,46.085172,14.514381,0,\N,72
25954383,Shared room,4,2018-07-20,2018-09-10,52,FALSE,FALSE,8,3,46.08512,14.51479,0,\N,72
25958860,Entire home/apt,4,2018-07-17,2018-08-13,27,FALSE,FALSE,3,2,46.048742,14.501367,0,\N,158
25959736,Entire home/apt,2,2018-07-10,2018-12-01,144,TRUE,FALSE,4,3,46.050303,14.5025,0,\N,133
25961208,Entire home/apt,7,2018-06-23,2018-11-26,156,TRUE,FALSE,7,5,46.03361,14.498903,1,\N,121
25962959,Entire home/apt,5,2018-07-08,2018-12-09,154,TRUE,FALSE,33,6,46.051129,14.514998,0,\N,96
25965950,Entire home/apt,2,2018-07-03,2018-10-01,90,FALSE,FALSE,20,4,46.046351,14.500266,1,\N,48
25970977,Private room,2,,,0,FALSE,TRUE,0,0,46.043551,14.491606,5,5,36
25973306,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.056714,14.536156,0,\N,42
25983623,Private room,4,2018-07-06,2018-10-28,114,TRUE,FALSE,10,4,46.062208,14.506775,0,\N,47
25986412,Private room,2,2018-06-17,2018-12-01,167,TRUE,FALSE,30,6,46.030074,14.497452,5,5,29
25988039,Entire home/apt,2,2018-07-21,2018-08-24,34,FALSE,FALSE,6,2,46.063363,14.51719,0,\N,55
25994236,Private room,2,2018-07-09,2018-11-04,118,TRUE,FALSE,5,5,46.074789,14.466574,0,\N,47
25996173,Entire home/apt,2,2018-07-31,2018-09-10,41,FALSE,FALSE,2,2,46.051189,14.507807,0,\N,72
25996880,Entire home/apt,4,2018-07-07,2018-10-28,113,TRUE,FALSE,19,4,46.058042,14.516506,0,\N,108
25998280,Entire home/apt,4,2018-07-04,2018-10-21,109,TRUE,FALSE,10,3,46.058322,14.517343,2,\N,108
25998538,Entire home/apt,2,2018-06-24,2018-12-10,169,TRUE,FALSE,11,7,46.056969,14.51709,2,\N,74
26061550,Entire home/apt,4,2018-06-22,2018-10-29,129,TRUE,FALSE,24,5,46.056815,14.526567,4,5,48
26076476,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.033313,14.509061,0,\N,145
26080267,Private room,3,2018-06-27,2018-07-22,25,FALSE,FALSE,2,2,46.036078,14.473391,1,\N,44
26100095,Entire home/apt,2,2018-07-07,2018-09-24,79,FALSE,FALSE,18,3,46.068724,14.516922,1,\N,42
26100423,Private room,2,2018-06-29,2018-10-08,101,TRUE,FALSE,26,5,46.054642,14.538576,2,\N,30
26102677,Entire home/apt,7,2018-07-07,2018-08-08,32,FALSE,FALSE,4,2,46.038011,14.474225,0,\N,121
26113793,Entire home/apt,4,2018-07-11,2018-07-11,0,FALSE,TRUE,1,1,46.079498,14.456416,0,\N,201
26116157,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.053576,14.515352,2,\N,91
26142628,Entire home/apt,4,2018-08-29,2018-08-29,0,FALSE,TRUE,1,1,46.063202,14.497442,0,\N,140
26144818,Entire home/apt,6,2018-07-19,2018-08-25,37,FALSE,FALSE,2,2,46.063202,14.497442,0,\N,146
26145726,Entire home/apt,4,2018-08-07,2018-10-28,82,FALSE,FALSE,2,2,46.063202,14.497442,0,\N,140
26153187,Entire home/apt,2,2018-07-09,2018-07-09,0,FALSE,TRUE,1,1,46.045426,14.505479,0,\N,60
26168633,Entire home/apt,2,2018-07-09,2018-08-22,44,FALSE,FALSE,6,2,46.063907,14.497182,0,\N,60
26173586,Entire home/apt,8,2018-06-23,2018-11-12,142,TRUE,FALSE,28,6,46.049857,14.51538,3,5,91
26195160,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.048492,14.506288,1,\N,91
26215158,Entire home/apt,3,,,0,FALSE,TRUE,0,0,46.042997,14.462408,0,\N,62
26216882,Entire home/apt,4,2018-06-30,2018-12-01,154,TRUE,FALSE,51,6,46.053744,14.509796,4,4.5,72
26242973,Entire home/apt,4,2018-07-06,2018-11-04,121,TRUE,FALSE,11,4,46.047638,14.524623,0,\N,67
26276381,Entire home/apt,6,,,0,FALSE,TRUE,0,0,46.05161,14.536722,0,\N,181
26289251,Entire home/apt,6,2018-08-31,2018-11-18,79,FALSE,FALSE,4,4,46.0531,14.512617,0,\N,140
26293198,Entire home/apt,4,2018-07-05,2018-11-26,144,TRUE,FALSE,18,5,46.073515,14.508953,1,\N,39
26297739,Entire home/apt,6,,,0,FALSE,TRUE,0,0,46.04833,14.49828,0,\N,181
26299632,Entire home/apt,6,2018-07-02,2018-10-21,111,TRUE,FALSE,19,4,46.058215,14.526903,0,\N,78
26324802,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.052147,14.511838,0,\N,109
26329082,Entire home/apt,6,2018-07-11,2018-09-24,75,FALSE,FALSE,11,3,46.040997,14.505144,0,\N,78
26329879,Private room,1,2018-07-26,2018-09-24,60,FALSE,FALSE,6,3,46.081847,14.511385,0,\N,23
26345091,Entire home/apt,2,2018-07-18,2018-10-13,87,FALSE,FALSE,16,4,46.02955,14.504654,0,\N,50
26347472,Entire home/apt,8,2018-07-08,2018-12-09,154,TRUE,FALSE,4,2,46.04813,14.497161,1,\N,119
26361363,Private room,2,,,0,FALSE,TRUE,0,0,46.042294,14.4955,0,\N,40
26373566,Entire home/apt,8,,,0,FALSE,TRUE,0,0,46.051074,14.517067,0,\N,139
26375684,Entire home/apt,3,2018-07-01,2018-12-03,155,TRUE,FALSE,20,6,46.06126,14.523118,1,\N,90
26379509,Entire home/apt,4,2018-07-07,2018-09-06,61,FALSE,FALSE,7,3,46.058292,14.521154,0,\N,55
26384710,Entire home/apt,4,2018-07-11,2018-12-04,146,TRUE,FALSE,25,6,46.047255,14.50662,0,\N,67
26401048,Entire home/apt,2,2018-07-08,2018-12-05,150,TRUE,FALSE,53,6,46.046354,14.505384,0,\N,72
26403847,Entire home/apt,3,2018-07-17,2018-09-09,54,FALSE,FALSE,5,3,46.091009,14.512345,0,\N,36
26405367,Entire home/apt,5,,,0,FALSE,TRUE,0,0,46.042471,14.507109,0,\N,109
26405589,Entire home/apt,4,,,0,FALSE,TRUE,0,0,46.057407,14.52277,0,\N,48
26422753,Entire home/apt,6,,,0,FALSE,TRUE,0,0,46.055988,14.512674,0,\N,119
26437351,Entire home/apt,5,2018-07-07,2018-12-13,159,TRUE,FALSE,49,6,46.048337,14.50752,1,\N,109
26440551,Entire home/apt,4,2018-07-25,2018-10-31,98,TRUE,FALSE,10,4,46.051397,14.506783,0,\N,145
26442468,Entire home/apt,2,2018-07-09,2018-11-09,123,TRUE,FALSE,18,5,46.059933,14.497188,0,\N,75
26444675,Entire home/apt,6,2018-07-14,2018-12-09,148,TRUE,FALSE,24,6,46.040671,14.504749,0,\N,115
26448813,Entire home/apt,4,2018-07-09,2018-10-30,113,TRUE,FALSE,15,4,46.052924,14.510953,0,\N,91
26456897,Entire home/apt,5,2018-07-09,2018-08-04,26,FALSE,FALSE,3,2,46.074691,14.505596,0,\N,80
26458866,Entire home/apt,2,2018-07-19,2018-12-09,143,TRUE,FALSE,67,6,46.071193,14.541499,0,\N,48
26460999,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.08136,14.511667,0,\N,48
26485422,Entire home/apt,5,2018-08-05,2018-09-07,33,FALSE,FALSE,3,2,46.052092,14.502845,0,\N,133
26485887,Entire home/apt,5,2018-07-12,2018-12-09,150,TRUE,FALSE,20,5,46.049515,14.511764,0,\N,141
26497666,Private room,2,2018-07-02,2018-07-24,22,FALSE,FALSE,8,1,46.04156,14.491055,1,\N,36
26504810,Entire home/apt,6,2018-07-19,2018-09-27,70,FALSE,FALSE,27,3,46.043496,14.44843,0,\N,67
26505021,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.044616,14.5051,0,\N,19
26505200,Entire home/apt,6,2018-07-21,2018-09-18,59,FALSE,FALSE,23,3,46.043751,14.448192,0,\N,67
26510078,Entire home/apt,2,,,0,FALSE,TRUE,0,0,46.050476,14.51276,0,\N,97
26510350,Entire home/apt,6,2018-07-13,2018-11-04,114,TRUE,FALSE,18,5,46.053569,14.510127,0,\N,72
26512761,Entire home/apt,4,2018-07-09,2018-12-02,146,TRUE,FALSE,29,6,46.053437,14.530799,0,\N,55
26516519,Entire home/apt,3,2018-08-13,2018-08-13,0,FALSE,TRUE,1,1,46.054477,14.509863,0,\N,100
